Date,High,Low,Open,Close,Volume,Adj Close
2020-02-04,34.81999969482422,34.20000076293945,34.349998474121094,34.369998931884766,14346300.0,33.955772399902344
2020-02-05,35.45000076293945,34.189998626708984,34.900001525878906,35.029998779296875,19050400.0,34.607818603515625
2020-02-06,35.099998474121094,34.25,35.04999923706055,34.33000183105469,11866300.0,33.916255950927734
2020-02-07,34.15999984741211,33.41999816894531,34.08000183105469,33.630001068115234,14437100.0,33.224693298339844
2020-02-10,34.29999923706055,33.66999816894531,33.9900016784668,34.25,12260600.0,33.83721923828125
2020-02-11,35.2599983215332,34.06999969482422,34.34000015258789,35.0099983215332,12718600.0,34.58805847167969
2020-02-12,35.790000915527344,35.130001068115234,35.33000183105469,35.4900016784668,12076300.0,35.06227493286133
2020-02-13,35.529998779296875,35.15999984741211,35.209999084472656,35.290000915527344,7578400.0,34.86468505859375
2020-02-14,35.38999938964844,34.41999816894531,35.29999923706055,34.7599983215332,8946000.0,34.34107208251953
2020-02-18,34.7400016784668,33.959999084472656,34.25,34.40999984741211,10531000.0,33.99528884887695
2020-02-19,35.099998474121094,34.52000045776367,34.529998779296875,34.91999816894531,9079500.0,34.499141693115234
2020-02-20,35.400001525878906,34.59000015258789,34.65999984741211,35.290000915527344,7817900.0,34.86468505859375
2020-02-21,35.08000183105469,34.40999984741211,34.9900016784668,34.650001525878906,8431500.0,34.232398986816406
2020-02-24,33.75,32.790000915527344,33.63999938964844,33.09000015258789,14743100.0,32.691200256347656
2020-02-25,33.279998779296875,31.399999618530273,33.25,31.75,14621900.0,31.36734962463379
2020-02-26,32.61000061035156,31.889999389648438,32.099998474121094,32.0,14421900.0,31.614336013793945
2020-02-27,31.920000076293945,30.549999237060547,31.299999237060547,30.709999084472656,14940400.0,30.339881896972656
2020-02-28,30.5,29.329999923706055,29.780000686645508,30.5,20827000.0,30.132413864135742
2020-03-02,31.450000762939453,29.739999771118164,30.520000457763672,31.420000076293945,14994600.0,31.04132652282715
2020-03-03,32.29999923706055,30.260000228881836,31.5,30.520000457763672,15816200.0,30.15217399597168
2020-03-04,31.56999969482422,30.360000610351562,31.0,31.530000686645508,16227800.0,31.150001525878906
2020-03-05,30.770000457763672,30.010000228881836,30.540000915527344,30.100000381469727,17921300.0,30.100000381469727
2020-03-06,29.540000915527344,28.450000762939453,29.209999084472656,28.690000534057617,20009500.0,28.690000534057617
2020-03-09,26.1200008392334,24.149999618530273,26.0,24.690000534057617,28350600.0,24.690000534057617
2020-03-10,27.139999389648438,24.59000015258789,25.979999542236328,27.1200008392334,18287700.0,27.1200008392334
2020-03-11,26.6200008392334,25.760000228881836,26.0,26.0,21309700.0,26.0
2020-03-12,24.350000381469727,22.5,23.600000381469727,23.040000915527344,20344500.0,23.040000915527344
2020-03-13,25.329999923706055,22.899999618530273,24.600000381469727,24.709999084472656,17909800.0,24.709999084472656
2020-03-16,22.40999984741211,21.0,21.510000228881836,21.0,18056800.0,21.0
2020-03-17,21.579999923706055,19.5,21.309999465942383,20.31999969482422,23544400.0,20.31999969482422
2020-03-18,19.049999237060547,14.329999923706055,18.829999923706055,16.799999237060547,39591100.0,16.799999237060547
2020-03-19,18.989999771118164,15.0,16.34000015258789,17.709999084472656,34361800.0,17.709999084472656
2020-03-20,18.959999084472656,17.68000030517578,18.420000076293945,18.139999389648438,35702000.0,18.139999389648438
2020-03-23,18.559999465942383,17.229999542236328,18.010000228881836,17.600000381469727,25419700.0,17.600000381469727
2020-03-24,21.670000076293945,18.600000381469727,19.31999969482422,21.110000610351562,24082900.0,21.110000610351562
2020-03-25,23.149999618530273,21.0,23.0,21.489999771118164,27617200.0,21.489999771118164
2020-03-26,22.969999313354492,21.059999465942383,21.639999389648438,22.559999465942383,16959000.0,22.559999465942383
2020-03-27,21.959999084472656,20.739999771118164,21.3700008392334,21.3799991607666,18349700.0,21.3799991607666
2020-03-30,22.479999542236328,20.6299991607666,22.309999465942383,21.31999969482422,18477800.0,21.31999969482422
2020-03-31,22.209999084472656,20.549999237060547,20.969999313354492,20.780000686645508,20303000.0,20.780000686645508
2020-04-01,20.170000076293945,18.989999771118164,19.5,19.260000228881836,17467100.0,19.260000228881836
2020-04-02,19.690000534057617,17.790000915527344,19.100000381469727,18.190000534057617,17920600.0,18.190000534057617
2020-04-03,18.780000686645508,17.850000381469727,18.399999618530273,18.040000915527344,13835500.0,18.040000915527344
2020-04-06,19.760000228881836,18.549999237060547,19.100000381469727,19.549999237060547,22442100.0,19.549999237060547
2020-04-07,22.209999084472656,20.709999084472656,21.270000457763672,21.299999237060547,30405600.0,21.299999237060547
2020-04-08,23.600000381469727,21.469999313354492,21.739999771118164,23.1299991607666,23774400.0,23.1299991607666
2020-04-09,24.989999771118164,23.579999923706055,24.15999984741211,24.059999465942383,22490500.0,24.059999465942383
2020-04-13,24.100000381469727,22.719999313354492,24.040000915527344,23.010000228881836,14802600.0,23.010000228881836
2020-04-14,23.770000457763672,22.670000076293945,23.600000381469727,22.979999542236328,12654700.0,22.979999542236328
2020-04-15,22.270000457763672,21.469999313354492,21.920000076293945,21.65999984741211,12760900.0,21.65999984741211
2020-04-16,21.649999618530273,20.559999465942383,21.639999389648438,20.8700008392334,11501700.0,20.8700008392334
2020-04-17,22.540000915527344,21.829999923706055,21.920000076293945,22.479999542236328,17166300.0,22.479999542236328
