Date,High,Low,Open,Close,Volume,Adj Close
2020-01-31,8.84000015258789,8.739999771118164,8.779999732971191,8.819999694824219,59813700.0,8.775811195373535
2020-02-03,9.140000343322754,8.850000381469727,8.850000381469727,8.979999542236328,71405400.0,8.935009956359863
2020-02-04,9.239999771118164,9.069999694824219,9.079999923706055,9.180000305175781,86196400.0,9.134008407592773
2020-02-05,8.479999542236328,8.260000228881836,8.40999984741211,8.3100004196167,145792500.0,8.268366813659668
2020-02-06,8.380000114440918,8.25,8.369999885559082,8.25,68823400.0,8.208667755126953
2020-02-07,8.210000038146973,8.020000457763672,8.210000038146973,8.109999656677246,98256500.0,8.069368362426758
2020-02-10,8.149999618530273,8.050000190734863,8.149999618530273,8.0600004196167,71834900.0,8.019619941711426
2020-02-11,8.149999618530273,8.079999923706055,8.100000381469727,8.100000381469727,80164500.0,8.059419631958008
2020-02-12,8.329999923706055,8.130000114440918,8.140000343322754,8.239999771118164,111536800.0,8.19871711730957
2020-02-13,8.359999656677246,8.210000038146973,8.210000038146973,8.25,67648800.0,8.208667755126953
2020-02-14,8.270000457763672,8.079999923706055,8.270000457763672,8.100000381469727,46359700.0,8.059419631958008
2020-02-18,8.149999618530273,8.020000457763672,8.119999885559082,8.0600004196167,65094800.0,8.019619941711426
2020-02-19,8.100000381469727,8.0,8.0600004196167,8.0,69668200.0,7.9599199295043945
2020-02-20,8.069999694824219,7.989999771118164,8.0,8.029999732971191,52318200.0,7.989769458770752
2020-02-21,8.029999732971191,7.889999866485596,8.020000457763672,7.889999866485596,58326300.0,7.850471019744873
2020-02-24,7.71999979019165,7.550000190734863,7.699999809265137,7.570000171661377,110048200.0,7.532074451446533
2020-02-25,7.679999828338623,7.21999979019165,7.679999828338623,7.230000019073486,108888300.0,7.193777561187744
2020-02-26,7.460000038146973,7.210000038146973,7.300000190734863,7.210000038146973,92469500.0,7.173877716064453
2020-02-27,7.28000020980835,6.920000076293945,7.130000114440918,6.96999979019165,118642400.0,6.935080051422119
2020-02-28,6.960000038146973,6.670000076293945,6.840000152587891,6.960000038146973,116490700.0,6.925130367279053
2020-03-02,7.230000019073486,6.880000114440918,7.110000133514404,7.199999809265137,96766000.0,7.1639275550842285
2020-03-03,7.340000152587891,6.889999866485596,7.289999961853027,6.96999979019165,97457800.0,6.935080051422119
2020-03-04,7.090000152587891,6.920000076293945,7.090000152587891,7.079999923706055,70588100.0,7.044528961181641
2020-03-05,6.96999979019165,6.710000038146973,6.960000038146973,6.739999771118164,78070900.0,6.70623254776001
2020-03-06,6.679999828338623,6.400000095367432,6.599999904632568,6.489999771118164,109932200.0,6.457484722137451
2020-03-09,6.139999866485596,5.869999885559082,5.96999979019165,5.900000095367432,103901700.0,5.87044095993042
2020-03-10,6.289999961853027,5.800000190734863,6.260000228881836,6.260000228881836,101873600.0,6.2286376953125
2020-03-11,6.110000133514404,5.880000114440918,6.059999942779541,5.900000095367432,98587100.0,5.87044095993042
2020-03-12,5.690000057220459,5.199999809265137,5.380000114440918,5.349999904632568,89453100.0,5.3231964111328125
2020-03-13,5.900000095367432,5.119999885559082,5.869999885559082,5.630000114440918,125375300.0,5.6017937660217285
2020-03-16,5.21999979019165,5.0,5.039999961853027,5.010000228881836,110310900.0,4.984899997711182
2020-03-17,5.139999866485596,4.699999809265137,5.079999923706055,5.010000228881836,104233500.0,4.984899997711182
2020-03-18,4.840000152587891,4.099999904632568,4.75,4.5,125954700.0,4.477455139160156
2020-03-19,4.579999923706055,4.099999904632568,4.329999923706055,4.46999979019165,126603800.0,4.447605133056641
2020-03-20,4.75,4.25,4.539999961853027,4.329999923706055,129378600.0,4.308306694030762
2020-03-23,4.519999980926514,3.9600000381469727,4.269999980926514,4.010000228881836,134925000.0,3.989910125732422
2020-03-24,4.989999771118164,4.260000228881836,4.46999979019165,4.949999809265137,146192100.0,4.925200462341309
2020-03-25,5.869999885559082,5.119999885559082,5.769999980926514,5.389999866485596,198999400.0,5.3629961013793945
2020-03-26,5.650000095367432,5.159999847412109,5.360000133514404,5.25,138227600.0,5.223697662353516
2020-03-27,5.300000190734863,4.909999847412109,5.070000171661377,5.190000057220459,106324000.0,5.163998126983643
2020-03-30,5.119999885559082,4.929999828338623,5.110000133514404,5.03000020980835,97879700.0,5.004799842834473
2020-03-31,5.190000057220459,4.75,5.03000020980835,4.829999923706055,231800800.0,4.8058013916015625
2020-04-01,4.769999980926514,4.360000133514404,4.630000114440918,4.400000095367432,119174500.0,4.377955913543701
2020-04-02,4.570000171661377,4.25,4.389999866485596,4.360000133514404,90891700.0,4.338156700134277
2020-04-03,4.420000076293945,4.170000076293945,4.400000095367432,4.239999771118164,85659900.0,4.218757152557373
2020-04-06,4.670000076293945,4.409999847412109,4.539999961853027,4.53000020980835,102205300.0,4.507304668426514
2020-04-07,5.03000020980835,4.630000114440918,4.849999904632568,4.710000038146973,115150400.0,4.686402797698975
2020-04-08,5.090000152587891,4.800000190734863,4.860000133514404,5.03000020980835,117022200.0,5.004799842834473
2020-04-09,5.75,5.239999771118164,5.510000228881836,5.369999885559082,175681700.0,5.3430962562561035
2020-04-13,5.429999828338623,5.019999980926514,5.429999828338623,5.159999847412109,99320000.0,5.134148120880127
2020-04-14,5.440000057220459,5.159999847412109,5.269999980926514,5.289999961853027,74877000.0,5.2634968757629395
2020-04-15,5.139999866485596,4.949999809265137,5.059999942779541,5.03000020980835,74727700.0,5.004799842834473
2020-04-16,5.070000171661377,4.889999866485596,5.059999942779541,4.940000057220459,58951200.0,4.915250778198242
2020-04-17,5.28000020980835,5.03000020980835,5.170000076293945,5.119999885559082,91989300.0,5.094348430633545
